# id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
"2563374","2023-03-08 20:21:28","https://transfer.sh/get/Gl5GQs/Microsoft%20Office%20Professional%20Plus.rar","online","None","malware_download","1234,Password-protected,rar","https://urlhaus.abuse.ch/url/2563374/","JobcenterTycoon"
"2563373","2023-03-08 20:21:22","https://download1487.mediafire.com/sjxy676bqhkgzLNwR6ga3GtqKQj_ie96LWAjaSmbedgd8LvilclnJ4z0irTbRzJoSbrq41UTPmOQPICWZ07SjMj2MQ/7se3q4ams2cigej/camtasia_%28pass+2023%29.zip","offline","2023-03-08 23:XX:XX","malware_download","zip","https://urlhaus.abuse.ch/url/2563373/","JobcenterTycoon"
"2563372","2023-03-08 20:21:18","https://download2431.mediafire.com/iflp1domry2gdCOARDy13iiAbUWJ60Y3CGGxfByySeeD_jdiLDnPPUpcYuBb-UxCO1T_E6A6usjPyuA4omhKnps3RQ/xpctb8fd0myj0r5/Installer.rar","offline","None","malware_download","2022,Password-protected,rar","https://urlhaus.abuse.ch/url/2563372/","JobcenterTycoon"
"2563370","2023-03-08 20:21:17","https://download2340.mediafire.com/ppm1t3pllhkgWGIQLmhrOt1VtabrH8oKkGilsO64LCuoWCNBdRuDRbYYDCEKPXNQ8rrOrgWkt5qaXa6DQCeH9Mi8gw/g3grszrt01b6xip/installsx64byPcworldMarch.rar","offline","None","malware_download","2022,Password-protected,rar","https://urlhaus.abuse.ch/url/2563370/","JobcenterTycoon"
"2563371","2023-03-08 20:21:17","https://vk.com/doc10773776_660817187?hash=MoPiZ39ZztNLxflcnzROZdTIdSUtRZZOlmjpMesl8DP&dl=GEYDONZTG43TM:1678294484:FU5RFHhFKRdKlZUg2HhfcRB1eMSoqX4z0Wf4PEIK5hH&api=1&no_preview=1#1","online","None","malware_download","dropped-by-PrivateLoader,encrypted,RedLine","https://urlhaus.abuse.ch/url/2563371/","andretavare5"
"2563369","2023-03-08 20:21:15","https://from-free.click/files.zip","offline","2023-03-08 22:XX:XX","malware_download","zip","https://urlhaus.abuse.ch/url/2563369/","JobcenterTycoon"
"2563368","2023-03-08 20:21:12","https://cdn.discordapp.com/attachments/1077531229420785737/1083071462698655947/Program-32x64bit.rar","offline","2023-03-08 22:XX:XX","malware_download","1231,Password-protected,rar","https://urlhaus.abuse.ch/url/2563368/","JobcenterTycoon"
"2563367","2023-03-08 20:21:11","https://vk.com/doc10773776_660815589?hash=7jmxV7lnUietxNL8wkyrCGlm44N2qBM6EqB5xCqulvw&dl=GEYDONZTG43TM:1678292970:uMHQ0COS0DNVxm15JCLNCv8sUl5bXM830DIWGo0NX4k&api=1&no_preview=1#vid100","online","None","malware_download","dropped-by-PrivateLoader,encrypted,Vidar","https://urlhaus.abuse.ch/url/2563367/","andretavare5"
"2563366","2023-03-08 20:20:26","http://42.231.168.161:48495/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563366/","lrz_urlhaus"
"2563365","2023-03-08 20:20:20","http://27.45.58.83:40237/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563365/","lrz_urlhaus"
"2563364","2023-03-08 20:19:26","http://115.59.119.239:35007/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563364/","lrz_urlhaus"
"2563363","2023-03-08 20:19:22","http://158.255.82.206:44043/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563363/","lrz_urlhaus"
"2563362","2023-03-08 20:19:21","http://117.201.196.95:42858/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563362/","lrz_urlhaus"
"2563361","2023-03-08 20:18:19","http://136.175.69.253:49091/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563361/","geenensp"
"2563359","2023-03-08 20:10:30","http://61.1.224.107:49693/i","offline","2023-03-08 22:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563359/","geenensp"
"2563357","2023-03-08 20:09:15","http://77.91.78.113/.oK631/bok.mpsl","online","None","malware_download","ddos,elf,mirai","https://urlhaus.abuse.ch/url/2563357/","Gandylyan1"
"2563358","2023-03-08 20:09:15","http://77.91.78.113/.oK631/bok.mips","online","None","malware_download","ddos,elf,mirai","https://urlhaus.abuse.ch/url/2563358/","Gandylyan1"
"2563356","2023-03-08 20:08:15","http://113.77.38.95:59363/bin.sh","offline","2023-03-09 01:XX:XX","malware_download",",32-bit,elf,mips","https://urlhaus.abuse.ch/url/2563356/","geenensp"
"2563355","2023-03-08 20:08:09","https://wtools.io/paste-code/bKqF","offline","None","malware_download","exe,njRAT","https://urlhaus.abuse.ch/url/2563355/","pmelson"
"2563354","2023-03-08 20:07:11","http://2308.prvalps.net/Downloads/office.exe","online","None","malware_download","AuroraStealer,botnet,trojan","https://urlhaus.abuse.ch/url/2563354/","Gandylyan1"
"2563353","2023-03-08 20:07:10","http://2308.prvalps.net/Downloads/htatest1.hta","offline","None","malware_download","botnet,trojan","https://urlhaus.abuse.ch/url/2563353/","Gandylyan1"
"2563352","2023-03-08 20:06:39","http://27.215.243.167:34161/Mozi.m","offline","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563352/","lrz_urlhaus"
"2563351","2023-03-08 20:05:23","http://117.216.25.101:42476/Mozi.m","offline","2023-03-08 22:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563351/","lrz_urlhaus"
"2563350","2023-03-08 20:05:22","http://117.248.62.201:52322/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563350/","lrz_urlhaus"
"2563349","2023-03-08 20:04:25","http://120.83.83.34:59963/i","offline","2023-03-08 21:XX:XX","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563349/","geenensp"
"2563348","2023-03-08 20:02:23","http://42.235.171.219:33727/i","online","None","malware_download",",32-bit,elf,mips","https://urlhaus.abuse.ch/url/2563348/","geenensp"
"2563347","2023-03-08 19:58:21","http://117.251.59.242:41545/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563347/","geenensp"
"2563346","2023-03-08 19:56:15","http://31.181.86.135:58323/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563346/","geenensp"
"2563345","2023-03-08 19:56:04","http://45.66.230.47/bins/y","online","None","malware_download","DDoS Bot,mirai","https://urlhaus.abuse.ch/url/2563345/","Gandylyan1"
"2563344","2023-03-08 19:52:05","http://185.224.128.215/lolmips","online","None","malware_download","DDoS Bot,mirai","https://urlhaus.abuse.ch/url/2563344/","Gandylyan1"
"2563343","2023-03-08 19:51:21","http://84.92.24.225:33243/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563343/","lrz_urlhaus"
"2563342","2023-03-08 19:50:42","http://219.140.11.212:35550/Mozi.m","offline","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563342/","lrz_urlhaus"
"2563340","2023-03-08 19:50:31","http://182.177.199.226:38082/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563340/","lrz_urlhaus"
"2563341","2023-03-08 19:50:31","http://179.165.51.18:43310/Mozi.m","offline","2023-03-08 21:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563341/","lrz_urlhaus"
"2563339","2023-03-08 19:49:25","http://113.193.89.91:38205/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563339/","lrz_urlhaus"
"2563338","2023-03-08 19:49:23","http://177.53.197.69:53950/Mozi.m","offline","2023-03-08 20:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563338/","lrz_urlhaus"
"2563337","2023-03-08 19:42:34","http://27.215.51.127:51450/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563337/","geenensp"
"2563336","2023-03-08 19:42:13","http://113.221.73.18:27420/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563336/","geenensp"
"2563335","2023-03-08 19:41:12","http://27.54.123.145:44113/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563335/","geenensp"
"2563334","2023-03-08 19:36:38","http://27.215.211.78:42636/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563334/","lrz_urlhaus"
"2563333","2023-03-08 19:36:33","http://27.40.78.137:41462/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563333/","lrz_urlhaus"
"2563331","2023-03-08 19:36:25","http://222.138.175.65:56982/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563331/","lrz_urlhaus"
"2563332","2023-03-08 19:36:25","http://39.59.42.25:55393/Mozi.a","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563332/","lrz_urlhaus"
"2563330","2023-03-08 19:36:24","http://27.45.35.98:40463/Mozi.m","offline","2023-03-09 01:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563330/","lrz_urlhaus"
"2563328","2023-03-08 19:36:18","http://27.45.95.17:51666/Mozi.a","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563328/","lrz_urlhaus"
"2563329","2023-03-08 19:36:18","http://42.224.7.74:57861/Mozi.m","offline","2023-03-09 01:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563329/","lrz_urlhaus"
"2563327","2023-03-08 19:35:42","http://123.14.41.230:52521/Mozi.m","offline","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563327/","lrz_urlhaus"
"2563326","2023-03-08 19:35:41","http://115.96.113.66:53654/Mozi.a","offline","2023-03-08 23:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563326/","lrz_urlhaus"
"2563325","2023-03-08 19:35:33","http://117.243.240.225:35015/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563325/","lrz_urlhaus"
"2563324","2023-03-08 19:35:31","http://117.210.182.77:45548/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563324/","lrz_urlhaus"
"2563323","2023-03-08 19:35:28","http://117.255.180.246:56845/Mozi.m","offline","2023-03-08 20:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563323/","lrz_urlhaus"
"2563322","2023-03-08 19:34:31","https://dc437.4sync.com/download/zvtA7LCH/Installer__16_.msi?dsid=ojohvPuq.039d70a9b163a764156236616435537a&sbsr=36034e3df4eeffaf36045a0d0c0e2369ad6&bip=MjQuOTMuMjA1LjI0&lgfp=40","online","None","malware_download","Adobe Acrobat Reader,batloader,msi,Pinesville Ltd","https://urlhaus.abuse.ch/url/2563322/","lazyactivist192"
"2563320","2023-03-08 19:31:21","https://parnas.rent/ebcc974e24/AGN/","online","None","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563320/","Cryptolaemus1"
"2563319","2023-03-08 19:31:20","http://www.garrett.kz/faq/OneqxLnCFRgtiOXoo/","online","None","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563319/","Cryptolaemus1"
"2563317","2023-03-08 19:31:19","https://wandmaster.net/bitrix/FLx/","online","None","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563317/","Cryptolaemus1"
"2563318","2023-03-08 19:31:19","http://mealux.by/personal/i2l4DLYTQAhh1ZuQof/","online","None","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563318/","Cryptolaemus1"
"2563315","2023-03-08 19:31:18","https://modern-city.by/bitrix/Bov/","online","None","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563315/","Cryptolaemus1"
"2563316","2023-03-08 19:31:18","https://as-auto.su/eshop_app/HH2j9SH/","offline","2023-03-08 20:XX:XX","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563316/","Cryptolaemus1"
"2563314","2023-03-08 19:31:17","http://news.coin.su/personal/OzsyCyDFCfANBPNvH/","online","None","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563314/","Cryptolaemus1"
"2563313","2023-03-08 19:31:12","http://arlex.su/services/WSxJ50NpOv7W/","online","None","malware_download","dll,emotet,epoch4,heodo,zip","https://urlhaus.abuse.ch/url/2563313/","Cryptolaemus1"
"2563312","2023-03-08 19:29:15","http://112.225.111.87:60034/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563312/","geenensp"
"2563311","2023-03-08 19:25:14","https://adobe-l.com/b326b5062b2f0e69046810717534cb90.php","offline","2023-03-08 21:XX:XX","malware_download","Adobe Acrobat Reader,batloader,Malvertising","https://urlhaus.abuse.ch/url/2563311/","lazyactivist192"
"2563310","2023-03-08 19:23:34","http://42.224.168.91:37616/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563310/","geenensp"
"2563309","2023-03-08 19:21:41","http://222.138.227.233:40561/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563309/","lrz_urlhaus"
"2563308","2023-03-08 19:21:18","http://59.99.129.190:53819/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563308/","lrz_urlhaus"
"2563307","2023-03-08 19:21:17","http://222.140.184.161:51206/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563307/","lrz_urlhaus"
"2563305","2023-03-08 19:20:36","http://119.166.44.177:41325/Mozi.m","offline","2023-03-08 23:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563305/","lrz_urlhaus"
"2563306","2023-03-08 19:20:36","http://123.156.50.206:50942/Mozi.a","offline","2023-03-08 21:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563306/","lrz_urlhaus"
"2563304","2023-03-08 19:20:24","http://117.196.25.41:50427/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563304/","lrz_urlhaus"
"2563303","2023-03-08 19:20:23","http://175.11.65.127:54151/Mozi.a","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563303/","lrz_urlhaus"
"2563302","2023-03-08 19:20:17","http://115.59.31.211:55639/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563302/","lrz_urlhaus"
"2563301","2023-03-08 19:12:18","http://42.235.171.219:33727/bin.sh","online","None","malware_download",",32-bit,elf,mips","https://urlhaus.abuse.ch/url/2563301/","geenensp"
"2563300","2023-03-08 19:08:11","https://wtools.io/paste-code/bKq9","offline","None","malware_download","exe,njRAT","https://urlhaus.abuse.ch/url/2563300/","pmelson"
"2563299","2023-03-08 19:06:27","http://39.34.245.41:39016/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563299/","lrz_urlhaus"
"2563298","2023-03-08 19:05:42","http://182.126.240.198:41652/Mozi.m","offline","2023-03-08 23:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563298/","lrz_urlhaus"
"2563297","2023-03-08 19:05:23","http://182.177.203.129:41189/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563297/","lrz_urlhaus"
"2563296","2023-03-08 19:01:41","http://125.43.80.136:49747/i","offline","2023-03-09 01:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563296/","geenensp"
"2563295","2023-03-08 19:00:26","http://115.55.78.109:51542/i","offline","2023-03-09 00:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563295/","geenensp"
"2563294","2023-03-08 18:58:28","http://27.215.51.127:51450/bin.sh","offline","2023-03-08 20:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563294/","geenensp"
"2563293","2023-03-08 18:53:23","http://119.179.254.122:33961/bin.sh","offline","2023-03-09 01:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563293/","geenensp"
"2563292","2023-03-08 18:51:18","http://39.81.169.157:37564/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563292/","geenensp"
"2563291","2023-03-08 18:50:27","http://119.186.207.202:49361/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563291/","lrz_urlhaus"
"2563290","2023-03-08 18:49:33","http://42.224.168.91:37616/bin.sh","offline","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563290/","geenensp"
"2563289","2023-03-08 18:49:23","http://117.208.233.52:39763/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563289/","lrz_urlhaus"
"2563288","2023-03-08 18:49:15","http://27.215.114.218:44391/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563288/","geenensp"
"2563287","2023-03-08 18:46:21","http://27.54.123.145:44113/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563287/","geenensp"
"2563286","2023-03-08 18:45:20","http://219.155.155.24:40094/i","offline","2023-03-08 20:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563286/","geenensp"
"2563285","2023-03-08 18:40:36","http://112.248.101.189:52885/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563285/","geenensp"
"2563284","2023-03-08 18:40:20","http://182.126.80.225:38255/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563284/","geenensp"
"2563283","2023-03-08 18:35:35","http://117.255.186.89:59830/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563283/","lrz_urlhaus"
"2563282","2023-03-08 18:35:28","http://117.253.154.202:54155/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563282/","lrz_urlhaus"
"2563281","2023-03-08 18:35:27","http://118.252.82.122:38928/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563281/","lrz_urlhaus"
"2563279","2023-03-08 18:35:26","http://117.211.46.45:49727/Mozi.m","offline","2023-03-08 19:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563279/","lrz_urlhaus"
"2563280","2023-03-08 18:35:26","http://117.204.143.90:36504/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563280/","lrz_urlhaus"
"2563278","2023-03-08 18:35:18","http://177.53.198.180:40711/Mozi.m","offline","2023-03-08 21:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563278/","lrz_urlhaus"
"2563277","2023-03-08 18:35:17","http://182.113.221.17:38676/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563277/","lrz_urlhaus"
"2563276","2023-03-08 18:32:35","http://188.169.174.237:54607/mozi.m","offline","None","malware_download","None","https://urlhaus.abuse.ch/url/2563276/","tammeto"
"2563274","2023-03-08 18:29:23","http://182.114.112.90:33439/i","offline","2023-03-09 00:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563274/","geenensp"
"2563275","2023-03-08 18:29:23","http://27.215.213.218:49933/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563275/","geenensp"
"2563273","2023-03-08 18:27:18","http://190.140.187.99:42128/bin.sh","online","None","malware_download","32-bit,arm,elf,Mozi","https://urlhaus.abuse.ch/url/2563273/","geenensp"
"2563272","2023-03-08 18:23:12","http://222.241.49.38:25890/.i","offline","2023-03-08 21:XX:XX","malware_download","hajime","https://urlhaus.abuse.ch/url/2563272/","geenensp"
"2563271","2023-03-08 18:20:46","http://117.243.139.27:33299/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563271/","lrz_urlhaus"
"2563269","2023-03-08 18:20:42","http://123.5.138.231:56580/Mozi.m","offline","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563269/","lrz_urlhaus"
"2563270","2023-03-08 18:20:42","http://182.117.54.200:35740/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563270/","lrz_urlhaus"
"2563268","2023-03-08 18:20:41","http://179.173.117.22:34483/Mozi.m","offline","2023-03-08 18:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563268/","lrz_urlhaus"
"2563267","2023-03-08 18:20:33","http://119.179.222.72:55368/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563267/","lrz_urlhaus"
"2563266","2023-03-08 18:19:29","http://113.245.174.100:39390/Mozi.m","offline","2023-03-08 21:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563266/","lrz_urlhaus"
"2563265","2023-03-08 18:16:16","http://42.235.75.132:37955/i","offline","2023-03-08 19:XX:XX","malware_download",",32-bit,elf,mips","https://urlhaus.abuse.ch/url/2563265/","geenensp"
"2563264","2023-03-08 18:15:28","http://77.91.78.113/.oK631/bok.x86","online","None","malware_download",",32-bit,elf,mirai,x86-32","https://urlhaus.abuse.ch/url/2563264/","geenensp"
"2563263","2023-03-08 18:15:08","http://117.26.208.41:57352/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563263/","geenensp"
"2563262","2023-03-08 18:14:23","http://106.12.173.7/d","online","None","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2563262/","zbetcheckin"
"2563259","2023-03-08 18:13:23","http://106.12.173.7/t","online","None","malware_download","32,elf,intel,mirai","https://urlhaus.abuse.ch/url/2563259/","zbetcheckin"
"2563260","2023-03-08 18:13:23","http://106.12.173.7/q","online","None","malware_download","32,elf,mips,mirai","https://urlhaus.abuse.ch/url/2563260/","zbetcheckin"
"2563261","2023-03-08 18:13:23","http://106.12.173.7/e","online","None","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2563261/","zbetcheckin"
"2563257","2023-03-08 18:13:21","http://106.12.173.7/c","online","None","malware_download","64,elf,mirai","https://urlhaus.abuse.ch/url/2563257/","zbetcheckin"
"2563258","2023-03-08 18:13:21","http://106.12.173.7/h","offline","2023-03-09 00:XX:XX","malware_download","32,elf,mirai,PowerPC","https://urlhaus.abuse.ch/url/2563258/","zbetcheckin"
"2563256","2023-03-08 18:12:29","http://117.210.178.23:45949/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563256/","geenensp"
"2563255","2023-03-08 18:12:24","http://106.12.173.7/z","online","None","malware_download","32,elf,mips,mirai","https://urlhaus.abuse.ch/url/2563255/","zbetcheckin"
"2563253","2023-03-08 18:12:19","http://106.12.173.7/w","online","None","malware_download","32,elf,mirai,sparc","https://urlhaus.abuse.ch/url/2563253/","zbetcheckin"
"2563254","2023-03-08 18:12:19","http://106.12.173.7/a","online","None","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2563254/","zbetcheckin"
"2563252","2023-03-08 18:12:13","http://219.155.193.12:52267/mozi.m","online","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563252/","tammeto"
"2563251","2023-03-08 18:12:05","http://106.12.173.7/bins.sh","online","None","malware_download","shellscript","https://urlhaus.abuse.ch/url/2563251/","zbetcheckin"
"2563250","2023-03-08 18:11:12","http://106.12.173.7/f","online","None","malware_download","32,elf,mirai,motorola","https://urlhaus.abuse.ch/url/2563250/","zbetcheckin"
"2563249","2023-03-08 18:08:10","https://wtools.io/paste-code/bKq6","offline","None","malware_download","exe,njRAT","https://urlhaus.abuse.ch/url/2563249/","pmelson"
"2563245","2023-03-08 18:05:21","http://117.243.130.68:38854/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563245/","lrz_urlhaus"
"2563246","2023-03-08 18:05:21","http://117.253.97.242:50383/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563246/","lrz_urlhaus"
"2563247","2023-03-08 18:05:21","http://117.219.115.225:42769/Mozi.m","offline","2023-03-08 21:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563247/","lrz_urlhaus"
"2563248","2023-03-08 18:05:21","http://117.194.168.233:35074/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563248/","lrz_urlhaus"
"2563242","2023-03-08 18:05:20","http://117.221.123.82:52773/Mozi.m","offline","2023-03-08 19:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563242/","lrz_urlhaus"
"2563243","2023-03-08 18:05:20","http://117.195.111.13:41591/Mozi.a","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563243/","lrz_urlhaus"
"2563244","2023-03-08 18:05:20","http://115.58.112.195:54316/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563244/","lrz_urlhaus"
