# id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
"2563241","2023-03-08 18:05:14","http://110.182.168.135:16044/.i","offline","2023-03-08 21:XX:XX","malware_download","hajime","https://urlhaus.abuse.ch/url/2563241/","geenensp"
"2563239","2023-03-08 18:04:40","http://103.40.198.198:49881/Mozi.m","offline","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563239/","Gandylyan1"
"2563240","2023-03-08 18:04:40","http://114.228.38.196:36273/Mozi.m","offline","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563240/","Gandylyan1"
"2563238","2023-03-08 18:04:34","http://116.68.96.187:37051/Mozi.m","offline","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563238/","Gandylyan1"
"2563236","2023-03-08 18:04:17","http://117.253.108.109:47853/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563236/","Gandylyan1"
"2563237","2023-03-08 18:04:17","http://105.96.22.35:47286/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563237/","lrz_urlhaus"
"2563235","2023-03-08 18:04:12","http://61.3.106.129:43411/Mozi.m","offline","2023-03-08 19:XX:XX","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563235/","Gandylyan1"
"2563233","2023-03-08 18:04:11","http://125.46.137.243:57231/Mozi.m","online","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563233/","Gandylyan1"
"2563234","2023-03-08 18:04:11","http://182.126.105.50:48298/Mozi.m","online","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563234/","Gandylyan1"
"2563232","2023-03-08 18:04:08","http://117.216.17.220:49289/Mozi.m","offline","2023-03-08 19:XX:XX","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563232/","Gandylyan1"
"2563230","2023-03-08 18:04:05","http://66.54.96.41:34630/Mozi.m","online","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563230/","Gandylyan1"
"2563231","2023-03-08 18:04:05","http://61.3.176.187:48038/Mozi.m","online","None","malware_download","Mozi","https://urlhaus.abuse.ch/url/2563231/","Gandylyan1"
"2563229","2023-03-08 18:03:18","http://106.12.173.7/s","online","None","malware_download","32,elf,mirai,renesas","https://urlhaus.abuse.ch/url/2563229/","zbetcheckin"
"2563228","2023-03-08 18:02:25","http://106.12.173.7/b","offline","2023-03-09 00:XX:XX","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2563228/","zbetcheckin"
"2563227","2023-03-08 17:59:27","http://116.55.124.165:46258/i","offline","2023-03-08 18:XX:XX","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563227/","geenensp"
"2563226","2023-03-08 17:56:39","http://182.114.112.90:33439/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563226/","geenensp"
"2563225","2023-03-08 17:55:41","http://102.80.10.141:34448/mozi.a","offline","None","malware_download","None","https://urlhaus.abuse.ch/url/2563225/","tammeto"
"2563224","2023-03-08 17:52:33","http://116.25.251.215:36300/i","offline","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563224/","geenensp"
"2563223","2023-03-08 17:50:33","http://122.246.247.244:53262/Mozi.a","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563223/","lrz_urlhaus"
"2563221","2023-03-08 17:50:31","http://179.90.254.226:48929/Mozi.m","offline","2023-03-08 19:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563221/","lrz_urlhaus"
"2563222","2023-03-08 17:50:31","http://178.141.97.143:51991/Mozi.m","offline","2023-03-08 23:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563222/","lrz_urlhaus"
"2563220","2023-03-08 17:49:21","http://117.211.35.21:33984/Mozi.m","offline","2023-03-08 21:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563220/","lrz_urlhaus"
"2563219","2023-03-08 17:49:15","http://103.84.130.186:46802/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563219/","lrz_urlhaus"
"2563218","2023-03-08 17:47:12","http://59.88.234.206:43365/mozi.m","online","None","malware_download","None","https://urlhaus.abuse.ch/url/2563218/","tammeto"
"2563217","2023-03-08 17:47:11","http://171.14.192.122:59696/mozi.a","offline","None","malware_download","None","https://urlhaus.abuse.ch/url/2563217/","tammeto"
"2563216","2023-03-08 17:43:10","https://172.245.135.141/sammie.exe","online","None","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/2563216/","James_inthe_box"
"2563215","2023-03-08 17:35:41","http://42.231.88.115:51956/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563215/","lrz_urlhaus"
"2563213","2023-03-08 17:35:26","http://2.196.165.145:57674/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563213/","lrz_urlhaus"
"2563214","2023-03-08 17:35:26","http://27.207.189.201:47728/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563214/","lrz_urlhaus"
"2563212","2023-03-08 17:34:41","http://115.50.131.110:41316/Mozi.a","offline","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563212/","lrz_urlhaus"
"2563211","2023-03-08 17:34:19","http://182.124.9.142:37778/Mozi.m","offline","2023-03-08 20:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563211/","lrz_urlhaus"
"2563210","2023-03-08 17:29:16","http://115.50.91.86:44351/i","offline","2023-03-09 00:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563210/","geenensp"
"2563209","2023-03-08 17:27:20","http://27.215.127.159:47607/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563209/","geenensp"
"2563208","2023-03-08 17:26:33","http://116.25.251.215:36300/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563208/","geenensp"
"2563207","2023-03-08 17:20:34","http://39.45.73.233:38581/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563207/","lrz_urlhaus"
"2563205","2023-03-08 17:20:31","http://27.213.34.213:44657/Mozi.m","offline","2023-03-09 01:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563205/","lrz_urlhaus"
"2563206","2023-03-08 17:20:31","http://59.99.131.97:57291/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563206/","lrz_urlhaus"
"2563204","2023-03-08 17:19:26","http://117.253.97.168:52341/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563204/","lrz_urlhaus"
"2563203","2023-03-08 17:19:24","http://182.177.255.251:55893/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563203/","lrz_urlhaus"
"2563202","2023-03-08 17:19:19","http://117.195.80.202:57193/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563202/","lrz_urlhaus"
"2563201","2023-03-08 17:16:26","http://61.1.230.36:39834/bin.sh","offline","2023-03-08 20:XX:XX","malware_download","32-bit,elf,mips,mirai,Mozi","https://urlhaus.abuse.ch/url/2563201/","geenensp"
"2563200","2023-03-08 17:15:24","http://42.238.136.187:48903/i","offline","2023-03-08 19:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563200/","geenensp"
"2563199","2023-03-08 17:15:16","http://121.238.212.215:33118/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563199/","geenensp"
"2563198","2023-03-08 17:08:11","https://wtools.io/paste-code/bKq1","offline","None","malware_download","exe,njRAT","https://urlhaus.abuse.ch/url/2563198/","pmelson"
"2563197","2023-03-08 17:06:25","http://61.3.99.249:54911/Mozi.m","offline","2023-03-08 18:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563197/","lrz_urlhaus"
"2563195","2023-03-08 17:05:25","http://125.99.19.191:46594/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563195/","lrz_urlhaus"
"2563196","2023-03-08 17:05:25","http://158.255.82.134:59968/Mozi.m","offline","2023-03-08 22:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563196/","lrz_urlhaus"
"2563194","2023-03-08 17:05:20","http://42.235.75.132:37955/bin.sh","offline","2023-03-08 17:XX:XX","malware_download",",32-bit,elf,mips","https://urlhaus.abuse.ch/url/2563194/","geenensp"
"2563193","2023-03-08 17:05:19","http://125.41.9.161:35201/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563193/","lrz_urlhaus"
"2563192","2023-03-08 17:04:34","http://112.248.176.112:42484/Mozi.m","offline","2023-03-08 22:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563192/","lrz_urlhaus"
"2563190","2023-03-08 17:04:23","http://117.215.255.230:44727/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563190/","lrz_urlhaus"
"2563191","2023-03-08 17:04:23","http://115.63.23.5:48062/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563191/","lrz_urlhaus"
"2563189","2023-03-08 17:01:22","http://182.127.38.96:33714/i","offline","2023-03-09 00:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563189/","geenensp"
"2563187","2023-03-08 16:55:11","https://merfs.fun/gallery/photo_004.exe","offline","2023-03-08 17:XX:XX","malware_download","dropped-by-PrivateLoader,RedLine,RedLineStealer","https://urlhaus.abuse.ch/url/2563187/","andretavare5"
"2563188","2023-03-08 16:55:11","https://merfs.fun/java/centos/33940/10032b.exe","offline","2023-03-08 19:XX:XX","malware_download","Amadey,dropped-by-PrivateLoader,RedLine,RedLineStealer","https://urlhaus.abuse.ch/url/2563188/","andretavare5"
"2563186","2023-03-08 16:54:14","https://his-free.click/file.zip","offline","2023-03-08 21:XX:XX","malware_download","zip","https://urlhaus.abuse.ch/url/2563186/","JobcenterTycoon"
"2563185","2023-03-08 16:53:28","http://117.248.67.201:51451/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563185/","geenensp"
"2563184","2023-03-08 16:53:16","http://kiss.a-dog.top/b2f628/m/xm.jpg","online","None","malware_download","tar","https://urlhaus.abuse.ch/url/2563184/","abuse_ch"
"2563183","2023-03-08 16:52:26","http://kiss.a-dog.top/b2f628/d/ai.sh","online","None","malware_download","elf,sh","https://urlhaus.abuse.ch/url/2563183/","abuse_ch"
"2563182","2023-03-08 16:51:25","http://59.88.226.10:38101/Mozi.a","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563182/","lrz_urlhaus"
"2563181","2023-03-08 16:51:18","http://59.94.199.178:39120/Mozi.m","offline","2023-03-08 17:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563181/","lrz_urlhaus"
"2563179","2023-03-08 16:50:22","http://115.55.234.85:40201/Mozi.m","offline","2023-03-09 01:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563179/","lrz_urlhaus"
"2563180","2023-03-08 16:50:22","http://123.14.103.6:42464/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563180/","lrz_urlhaus"
"2563178","2023-03-08 16:49:14","http://1.246.222.16:2773/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563178/","lrz_urlhaus"
"2563177","2023-03-08 16:47:27","http://42.238.136.187:48903/bin.sh","offline","2023-03-08 18:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563177/","geenensp"
"2563176","2023-03-08 16:47:10","http://223.12.157.64:20381/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563176/","geenensp"
"2563175","2023-03-08 16:44:12","http://180.116.187.219:15979/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563175/","geenensp"
"2563174","2023-03-08 16:43:05","http://180.116.169.17:31134/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563174/","geenensp"
"2563173","2023-03-08 16:42:36","http://223.13.72.116:1401/.i","online","None","malware_download","elf,hajime","https://urlhaus.abuse.ch/url/2563173/","tolisec"
"2563172","2023-03-08 16:40:31","http://116.7.52.150:35536/i","offline","2023-03-08 18:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563172/","geenensp"
"2563170","2023-03-08 16:36:29","http://83.243.151.143:52709/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563170/","lrz_urlhaus"
"2563171","2023-03-08 16:36:29","http://59.120.87.119:60977/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563171/","lrz_urlhaus"
"2563169","2023-03-08 16:36:23","http://27.215.213.218:49933/Mozi.a","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563169/","lrz_urlhaus"
"2563168","2023-03-08 16:36:22","http://45.182.47.155:55307/Mozi.m","offline","2023-03-08 23:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563168/","lrz_urlhaus"
"2563166","2023-03-08 16:35:28","http://117.253.111.194:37532/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563166/","lrz_urlhaus"
"2563167","2023-03-08 16:35:28","http://117.208.237.250:44129/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563167/","lrz_urlhaus"
"2563165","2023-03-08 16:35:18","http://163.182.230.63:52916/Mozi.a","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563165/","lrz_urlhaus"
"2563163","2023-03-08 16:34:34","http://115.50.7.216:50774/Mozi.m","offline","2023-03-09 01:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563163/","lrz_urlhaus"
"2563164","2023-03-08 16:34:34","http://106.59.98.84:49532/Mozi.a","offline","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563164/","lrz_urlhaus"
"2563162","2023-03-08 16:34:28","http://182.121.22.251:48675/i","offline","2023-03-08 18:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563162/","geenensp"
"2563161","2023-03-08 16:32:34","http://219.140.27.68:40419/i","online","None","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563161/","geenensp"
"2563160","2023-03-08 16:26:30","http://219.155.155.24:40094/bin.sh","offline","2023-03-08 21:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563160/","geenensp"
"2563159","2023-03-08 16:25:42","https://drive.google.com/u/1/uc?id=1UQ00QOGhsvRDaAyrU6cJrD9pCtx-DkNV&export=download","online","None","malware_download","None","https://urlhaus.abuse.ch/url/2563159/","abuse_ch"
"2563158","2023-03-08 16:25:31","http://117.212.161.5:33777/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563158/","geenensp"
"2563157","2023-03-08 16:22:23","http://115.55.72.119:33062/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563157/","geenensp"
"2563156","2023-03-08 16:21:29","http://115.50.91.86:44351/bin.sh","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563156/","geenensp"
"2563155","2023-03-08 16:21:28","http://59.92.44.113:35374/Mozi.m","offline","2023-03-08 17:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563155/","lrz_urlhaus"
"2563154","2023-03-08 16:20:23","http://27.45.14.195:42231/Mozi.m","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563154/","lrz_urlhaus"
"2563153","2023-03-08 16:20:19","http://27.45.39.146:56634/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563153/","lrz_urlhaus"
"2563152","2023-03-08 16:19:29","http://124.226.180.82:40969/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563152/","lrz_urlhaus"
"2563151","2023-03-08 16:19:21","http://117.219.123.189:33145/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563151/","lrz_urlhaus"
"2563149","2023-03-08 16:19:20","http://182.116.50.166:43346/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563149/","lrz_urlhaus"
"2563150","2023-03-08 16:19:20","http://183.4.224.182:44389/Mozi.a","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563150/","lrz_urlhaus"
"2563148","2023-03-08 16:19:14","http://117.255.186.118:52392/Mozi.m","offline","2023-03-08 17:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563148/","lrz_urlhaus"
"2563147","2023-03-08 16:19:12","https://we-free.click/file.zip","offline","2023-03-08 21:XX:XX","malware_download","zip","https://urlhaus.abuse.ch/url/2563147/","JobcenterTycoon"
"2563146","2023-03-08 16:18:24","http://171.38.145.112:53252/i","offline","2023-03-08 18:XX:XX","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563146/","geenensp"
"2563145","2023-03-08 16:13:21","http://136.175.70.134:49615/i","online","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563145/","geenensp"
"2563144","2023-03-08 16:12:31","http://113.26.238.213:5183/.i","online","None","malware_download","elf,hajime","https://urlhaus.abuse.ch/url/2563144/","tolisec"
"2563143","2023-03-08 16:10:41","http://150.255.245.108:41150/i","offline","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563143/","geenensp"
"2563142","2023-03-08 16:07:25","http://61.3.98.239:51166/i","offline","2023-03-08 17:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563142/","geenensp"
"2563141","2023-03-08 16:06:27","http://59.180.187.21:34237/Mozi.m","offline","2023-03-08 23:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563141/","lrz_urlhaus"
"2563140","2023-03-08 16:06:26","http://42.227.202.15:40501/Mozi.m","offline","2023-03-08 23:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563140/","lrz_urlhaus"
"2563139","2023-03-08 16:05:28","http://121.231.187.117:39570/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563139/","lrz_urlhaus"
"2563138","2023-03-08 16:05:26","http://218.29.28.219:52492/Mozi.m","offline","2023-03-09 01:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563138/","lrz_urlhaus"
"2563137","2023-03-08 16:04:24","http://117.195.89.239:42418/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563137/","lrz_urlhaus"
"2563136","2023-03-08 16:04:19","http://42.234.130.56:54277/i","offline","2023-03-08 20:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563136/","geenensp"
"2563135","2023-03-08 16:04:13","http://116.212.132.117:60950/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563135/","lrz_urlhaus"
"2563134","2023-03-08 16:01:11","http://151.56.242.25:14822/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563134/","geenensp"
"2563133","2023-03-08 15:57:33","http://61.53.48.11:35871/i","offline","None","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563133/","geenensp"
"2563131","2023-03-08 15:51:34","http://222.141.46.99:41176/Mozi.m","offline","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563131/","lrz_urlhaus"
"2563132","2023-03-08 15:51:34","http://223.154.81.254:34890/Mozi.a","online","None","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563132/","lrz_urlhaus"
"2563130","2023-03-08 15:51:33","http://59.180.173.192:59884/Mozi.m","offline","2023-03-09 01:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563130/","lrz_urlhaus"
"2563129","2023-03-08 15:51:26","http://219.157.188.148:50694/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563129/","lrz_urlhaus"
"2563128","2023-03-08 15:51:23","http://42.234.232.192:39980/Mozi.m","offline","2023-03-08 20:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563128/","lrz_urlhaus"
"2563127","2023-03-08 15:51:22","http://59.96.27.192:54159/Mozi.a","offline","2023-03-08 17:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563127/","lrz_urlhaus"
"2563126","2023-03-08 15:50:30","http://117.223.85.39:55948/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563126/","lrz_urlhaus"
"2563125","2023-03-08 15:50:28","http://163.182.241.149:44629/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563125/","lrz_urlhaus"
"2563124","2023-03-08 15:49:40","http://180.188.243.122:45428/mozi.m","offline","None","malware_download","None","https://urlhaus.abuse.ch/url/2563124/","tammeto"
"2563123","2023-03-08 15:49:30","http://117.212.165.14:50579/Mozi.m","offline","2023-03-08 17:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563123/","lrz_urlhaus"
"2563122","2023-03-08 15:43:34","http://59.99.199.42:47507/mozi.m","offline","None","malware_download","None","https://urlhaus.abuse.ch/url/2563122/","tammeto"
"2563121","2023-03-08 15:38:19","http://222.142.241.81:58760/i","offline","2023-03-08 19:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563121/","geenensp"
"2563120","2023-03-08 15:37:19","http://117.211.33.97:48417/bin.sh","offline","2023-03-08 20:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563120/","geenensp"
"2563118","2023-03-08 15:35:31","http://42.229.200.28:46749/Mozi.m","offline","2023-03-08 19:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563118/","lrz_urlhaus"
"2563119","2023-03-08 15:35:31","http://182.127.132.138:58061/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563119/","lrz_urlhaus"
"2563117","2023-03-08 15:35:30","http://182.116.84.229:36987/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563117/","lrz_urlhaus"
"2563116","2023-03-08 15:35:26","http://182.121.200.104:60542/Mozi.m","offline","2023-03-08 17:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563116/","lrz_urlhaus"
"2563114","2023-03-08 15:35:24","http://117.222.161.94:56401/Mozi.m","offline","2023-03-08 16:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563114/","lrz_urlhaus"
"2563115","2023-03-08 15:35:24","http://42.224.1.138:59223/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563115/","lrz_urlhaus"
"2563113","2023-03-08 15:35:23","http://27.45.90.229:36003/Mozi.m","offline","2023-03-09 00:XX:XX","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2563113/","lrz_urlhaus"
"2563112","2023-03-08 15:34:34","http://112.237.210.96:59164/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563112/","lrz_urlhaus"
"2563111","2023-03-08 15:34:27","http://113.103.59.78:33696/Mozi.m","online","None","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563111/","lrz_urlhaus"
"2563110","2023-03-08 15:34:12","http://117.196.48.135:54887/Mozi.m","offline","2023-03-08 16:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563110/","lrz_urlhaus"
"2563109","2023-03-08 15:33:34","http://125.47.12.46:46303/i","offline","2023-03-08 22:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563109/","geenensp"
"2563108","2023-03-08 15:33:09","http://117.211.37.66:56207/i","offline","2023-03-08 21:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563108/","geenensp"
"2563107","2023-03-08 15:25:41","http://84.212.34.39:48387/mozi.m","offline","None","malware_download","None","https://urlhaus.abuse.ch/url/2563107/","tammeto"
"2563106","2023-03-08 15:24:11","http://106.41.57.188:26130/.i","online","None","malware_download","hajime","https://urlhaus.abuse.ch/url/2563106/","geenensp"
"2563105","2023-03-08 15:20:35","http://219.157.38.9:40252/Mozi.m","offline","2023-03-08 20:XX:XX","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2563105/","lrz_urlhaus"
"2563104","2023-03-08 15:20:28","http://61.53.48.11:35871/bin.sh","offline","2023-03-08 16:XX:XX","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2563104/","geenensp"
"2563103","2023-03-08 15:19:41","http://125.43.252.193:53798/Mozi.m","offline","2023-03-09 